                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.90989,                 2.5621,                 1.3145,                0.87736,                 0.9202,                0.94522,                0.72629,                 1.2698,                 0.8467,                 1.1837,                      0,                      0,                      0
